name,url,image_url,Item ID,Total Price,Weight,Per Carat Price,Color,Shape,Clarity,Cut,Color Intensity,Origin,Treatments,Length,Width,Height,Price per Length
Padparadscha Sapphire - Oval 2.61 Ct. #S17463,https://www.thenaturalsapphirecompany.com/2.61ct-madagascar-oval-padparadscha-sapphire-s17463-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17463/image/certified-natural-untreated-madagascar-oval-padparadscha-sapphire-2.6100-cts-s17463-1-full.jpg,S17463,11093,2.61,"$4,250.19 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium,Madagascar,No Enhancement,9.53,7.88,4.07,1164.0083945435467
Padparadscha Sapphire - Oval 3.04 Ct. #S16022,https://www.thenaturalsapphirecompany.com/3.04ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s16022-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16022/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-3.0400-cts-s16022-1-full.jpg,S16022,11111,3.04,"$3,654.93 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Vivid,Ceylon (Sri Lanka),Heated,9.33,7.24,5.18,1190.8896034297964
Padparadscha Sapphire - Cushion 2.06 Ct. #S12831,https://www.thenaturalsapphirecompany.com/2.06ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s12831-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12831/image/certified-natural-untreated-ceylon(srilanka)-cushion-padparadscha-sapphire-2.0600-cts-s12831-1-full.jpg,S12831,11206,2.06,"$5,439.81 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,8.26,6.43,4.0,1356.6585956416466
Padparadscha Sapphire - Cushion 3.03 Ct. #S17461,https://www.thenaturalsapphirecompany.com/3.03ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s17461-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17461/image/certified-natural-untreated-ceylon(srilanka)-cushion-padparadscha-sapphire-3.0300-cts-s17461-1-full.jpg,S17461,11590,3.03,"$3,825.08 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium Light,Ceylon (Sri Lanka),No Enhancement,7.89,7.14,5.93,1468.9480354879595
Padparadscha Sapphire - Cushion 2.16 Ct. #S6989,https://www.thenaturalsapphirecompany.com/2.16ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s6989-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s6989/image/certified-natural-ceylon(srilanka)-cushion-padparadscha-sapphire-2.1600-cts-s6989-1-full.jpg,S6989,11750,2.16,"$5,439.81 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,8.94,6.11,4.64,1314.317673378076
Padparadscha Sapphire - Oval 2.34 Ct. #S17159,https://www.thenaturalsapphirecompany.com/2.34ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s17159-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17159/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-2.3400-cts-s17159-1-full.jpg,S17159,11898,2.34,"$5,084.62 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,9.08,7.06,3.9,1310.352422907489
Padparadscha Sapphire - Oval 4.23 Ct. #S8173,https://www.thenaturalsapphirecompany.com/4.23ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s8173-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s8173/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-4.2400-cts-s8173-1-full.jpg,S8173,11992,4.23,"$2,834.99 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),No Enhancement,9.58,8.4,6.3,1251.7745302713988
Padparadscha Sapphire - Pear 3.08 Ct. #S7216,https://www.thenaturalsapphirecompany.com/3.08ct-madagascar-pear-padparadscha-sapphire-s7216-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s7216/image/certified-natural-madagascar-pear-padparadscha-sapphire-3.0800-cts-s7216-1-full.jpg,S7216,12043,3.08,"$3,910.06 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,12.26,7.19,4.54,982.3001631321371
Padparadscha Sapphire - Cushion 7.98 Ct. #S12338,https://www.thenaturalsapphirecompany.com/7.98ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s12338-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12338/image/certified-natural-ceylon(srilanka)-cushion-padparadscha-sapphire-7.9800-cts-s12338-1-full.jpg,S12338,12209,7.98,"$1,529.95 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Modified Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,11.11,9.88,7.51,1098.919891989199
Padparadscha Sapphire - Pear 2.69 Ct. #S11870,https://www.thenaturalsapphirecompany.com/2.69ct-ceylon-sri-lanka-pear-padparadscha-sapphire-s11870-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11870/image/certified-natural-ceylon(srilanka)-pear-padparadscha-sapphire-2.6900-cts-s11870-1-full.jpg,S11870,12643,2.69,"$4,700 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,9.51,6.62,5.2,1329.4426919032599
Padparadscha Sapphire - Oval 2.54 Ct. #S15819,https://www.thenaturalsapphirecompany.com/2.54ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s15819-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15819/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-2.5400-cts-s15819-1-full.jpg,S15819,12954,2.54,"$5,100 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,8.99,6.29,4.88,1440.9343715239154
Padparadscha Sapphire - Oval 3.02 Ct. #S7995,https://www.thenaturalsapphirecompany.com/3.02ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s7995-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s7995/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-3.0200-cts-s7995-1-full.jpg,S7995,13261,3.02,"$4,391.06 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,8.4,7.24,6.06,1578.6904761904761
Padparadscha Sapphire - Cushion 2.07 Ct. #S12647,https://www.thenaturalsapphirecompany.com/2.07ct-madagascar-cushion-padparadscha-sapphire-s12647-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12647/image/certified-natural-untreated-madagascar-cushion-padparadscha-sapphire-2.0700-cts-s12647-1-full.jpg,S12647,13372,2.07,"$6,459.9 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Eye Clean,Mixed Brilliant,Medium Intense,Madagascar,No Enhancement,7.61,7.5,4.15,1757.161629434954
Padparadscha Sapphire - Cushion 4.04 Ct. #S14644,https://www.thenaturalsapphirecompany.com/4.04ct-madagascar-cushion-padparadscha-sapphire-s14644-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14644/image/certified-natural-madagascar-cushion-padparadscha-sapphire-4.0400-cts-s14644-1-full.jpg,S14644,13393,4.04,"$3,315.1 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,11.53,8.35,4.25,1161.578490893322
Padparadscha Sapphire - Oval 3.16 Ct. #S17460,https://www.thenaturalsapphirecompany.com/3.16ct-madagascar-oval-padparadscha-sapphire-s17460-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17460/image/certified-natural-untreated-madagascar-oval-padparadscha-sapphire-3.1600-cts-s17460-1-full.jpg,S17460,13430,3.16,"$4,250 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium Intense,Madagascar,No Enhancement,9.26,7.77,5.47,1450.3239740820734
Padparadscha Sapphire - Cushion 2.40 Ct. #S11891,https://www.thenaturalsapphirecompany.com/2.40ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s11891-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11891/image/certified-natural-ceylon(srilanka)-cushion-purplishpink-sapphire-2.4000-cts-s11891-1-full.jpg,S11891,13464,2.40,"$5,610 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Eye Clean,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,7.25,6.56,5.39,1857.103448275862
Padparadscha Sapphire - Oval 1.82 Ct. #S15110,https://www.thenaturalsapphirecompany.com/1.82ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s15110-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15110/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-1.8200-cts-s15110-1-full.jpg,S15110,13923,1.82,"$7,650 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,7.69,6.49,3.86,1810.5331599479844
Padparadscha Sapphire - Cushion 2.06 Ct. #S17464,https://www.thenaturalsapphirecompany.com/2.06ct-madagascar-cushion-padparadscha-sapphire-s17464-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17464/image/certified-natural-untreated-madagascar-cushion-padparadscha-sapphire-2.0600-cts-s17464-1-full.jpg,S17464,14008,2.06,"$6,800 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Medium Intense,Madagascar,No Enhancement,7.13,6.35,4.63,1964.656381486676
Padparadscha Sapphire - Oval 4.16 Ct. #S17459,https://www.thenaturalsapphirecompany.com/4.16ct-madagascar-oval-padparadscha-sapphire-s17459-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17459/image/certified-natural-untreated-madagascar-oval-padparadscha-sapphire-4.1600-cts-s17459-1-full.jpg,S17459,14144,4.16,"$3,400 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Madagascar,No Enhancement,10.37,7.75,6.23,1363.9344262295083
Padparadscha Sapphire - Oval 3.05 Ct. #S13437,https://www.thenaturalsapphirecompany.com/3.05ct-madagascar-oval-padparadscha-sapphire-s13437-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13437/image/certified-natural-madagascar-oval-padparadscha(pinkish-orange-orangish-pink)-sapphire-3.0500-cts-s13437-1-full.jpg,S13437,15555,3.05,"$5,100 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,10.7,8.06,4.48,1453.7383177570096
Padparadscha Sapphire - Cushion 4.03 Ct. #S10348,https://www.thenaturalsapphirecompany.com/4.03ct-madagascar-cushion-padparadscha-sapphire-s10348-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s10348/image/certified-natural-untreated-madagascar-cushion-padparadscha-sapphire-4.0300-cts-s10348-1-full.jpg,S10348,15929,4.03,"$3,952.61 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,No Enhancement,9.8,7.81,5.98,1625.408163265306
Padparadscha Sapphire - Oval 5.37 Ct. #S14209,https://www.thenaturalsapphirecompany.com/5.37ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s14209-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14209/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-5.3700-cts-s14209-1-full.jpg,S14209,15976,5.37,"$2,975.05 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,10.82,9.59,6.41,1476.5249537892792
Padparadscha Sapphire - Round 3.03 Ct. #S14139,https://www.thenaturalsapphirecompany.com/3.03ct-madagascar-round-padparadscha-sapphire-s14139-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14139/image/certified-natural-untreated-madagascar-round-padparadscha-sapphire-3.0300-cts-s14139-1-full.jpg,S14139,16483,3.03,"$5,439.93 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Round,Eye Clean,Mixed Brilliant,Vivid,Madagascar,No Enhancement,8.53,8.48,5.19,1932.356389214537
Padparadscha Sapphire - Oval 3.95 Ct. #S16109,https://www.thenaturalsapphirecompany.com/3.95ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s16109-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s16109/image/certified-natural-untreated-ceylon(srilanka)-oval-pink-sapphire-3.9500-cts-s16109-1-full.jpg,S16109,16502,3.95,"$4,177.72 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),No Enhancement,10.67,8.69,5.02,1546.5791940018744
Padparadscha Sapphire - Round 3.05 Ct. #S13439,https://www.thenaturalsapphirecompany.com/3.05ct-madagascar-round-padparadscha-sapphire-s13439-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13439/image/certified-natural-untreated-madagascar-round-padparadscha-sapphire-3.0500-cts-s13439-1-full.jpg,S13439,16851,3.05,"$5,524.92 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Round,Very Slightly Included,Mixed Brilliant,Medium,Madagascar,No Enhancement,9.1,9.17,4.24,1851.7582417582419
Padparadscha Sapphire - Oval 3.06 Ct. #S10149,https://www.thenaturalsapphirecompany.com/3.06ct-madagascar-oval-padparadscha-sapphire-s10149-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s10149/image/certified-natural-madagascar-oval-padparadscha-sapphire-3.0600-cts-s10149-1-full.jpg,S10149,17672,3.06,"$5,775.16 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Madagascar,Heated,9.89,8.22,4.49,1786.85540950455
Padparadscha Sapphire - Oval 2.16 Ct. #S15117,https://www.thenaturalsapphirecompany.com/2.16ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s15117-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15117/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-2.1600-cts-s15117-1-full.jpg,S15117,17820,2.16,"$8,250 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,9.32,7.37,3.68,1912.017167381974
Padparadscha Sapphire - Oval 3.11 Ct. #S14207,https://www.thenaturalsapphirecompany.com/3.11ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s14207-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14207/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-3.1100-cts-s14207-1-full.jpg,S14207,17960,3.11,"$5,774.92 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,10.09,7.47,4.81,1779.98017839445
Padparadscha Sapphire - Oval 3.01 Ct. #S10300,https://www.thenaturalsapphirecompany.com/3.01ct-madagascar-oval-padparadscha-sapphire-s10300-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s10300/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-3.0100-cts-s10300-1-full.jpg,S10300,19121,3.01,"$6,352.49 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Intense,Madagascar,Heated,9.84,7.72,5.0,1943.1910569105692
Padparadscha Sapphire - Oval 4.21 Ct. #S11716,https://www.thenaturalsapphirecompany.com/4.21ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s11716-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11716/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-4.2100-cts-s11716-1-full.jpg,S11716,20145,4.21,"$4,785.04 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,11.48,8.31,5.39,1754.7909407665504
Padparadscha Sapphire - Cushion 3.06 Ct. #S11353,https://www.thenaturalsapphirecompany.com/3.06ct-ceylon-sri-lanka-cushion-padparadscha-sapphire-s11353-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s11353/image/certified-natural-untreated-ceylon(srilanka)-cushion-padparadscha-sapphire-3.0600-cts-s11353-1-full.jpg,S11353,20808,3.06,"$6,800 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,9.35,7.45,4.36,2225.4545454545455
Padparadscha Sapphire - Oval 3.51 Ct. #S12598,https://www.thenaturalsapphirecompany.com/3.51ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s12598-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12598/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-3.5100-cts-s12598-1-full.jpg,S12598,21718,3.51,"$6,187.46 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,10.83,7.64,4.76,2005.3554939981532
Padparadscha Sapphire - Oval 3.40 Ct. #S17261,https://www.thenaturalsapphirecompany.com/3.40ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s17261-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17261/image/certified-natural-untreated-ceylon(srilanka)-oval-pink-sapphire-3.4000-cts-s17261-1-full.jpg,S17261,22440,3.40,"$6,600 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),No Enhancement,9.22,7.06,6.09,2433.8394793926245
Padparadscha Sapphire - Oval 2.52 Ct. #S13436,https://www.thenaturalsapphirecompany.com/2.52ct-madagascar-oval-padparadscha-sapphire-s13436-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13436/image/certified-natural-madagascar-oval-padparadscha-sapphire-2.5200-cts-s13436-1-full.jpg,S13436,24948,2.52,"$9,900 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,9.4,7.97,4.29,2654.0425531914893
Padparadscha Sapphire - Oval 3.07 Ct. #S14411,https://www.thenaturalsapphirecompany.com/3.07ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s14411-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14411/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-3.0600-cts-s14411-1-full.jpg,S14411,25328,3.07,"$8,250.16 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),No Enhancement,9.7,7.11,4.94,2611.134020618557
Padparadscha Sapphire - Oval 3.01 Ct. #S15187,https://www.thenaturalsapphirecompany.com/3.01ct-madagascar-oval-padparadscha-sapphire-s15187-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15187/image/certified-natural-madagascar-oval-padparadscha-sapphire-3.0100-cts-s15187-1-full.jpg,S15187,29799,3.01,"$9,900 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,8.45,7.9,5.47,3526.508875739645
Padparadscha Sapphire - Oval 3.02 Ct. #S15109,https://www.thenaturalsapphirecompany.com/3.02ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s15109-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15109/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-3.0200-cts-s15109-1-full.jpg,S15109,29898,3.02,"$9,900 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Intense,Ceylon (Sri Lanka),Heated,9.16,6.47,5.72,3263.9737991266375
Padparadscha Sapphire - Cushion 3.03 Ct. #S15189,https://www.thenaturalsapphirecompany.com/3.03ct-madagascar-cushion-padparadscha-sapphire-s15189-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s15189/image/certified-natural-madagascar-cushion-padparadscha-sapphire-3.0300-cts-s15189-1-full.jpg,S15189,29997,3.03,"$9,900 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,7.43,7.44,5.66,4037.2812920592196
Padparadscha Sapphire - Pear 4.03 Ct. #S12803,https://www.thenaturalsapphirecompany.com/4.03ct-ceylon-sri-lanka-pear-padparadscha-sapphire-s12803-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12803/image/certified-natural-ceylon(srilanka)-pear-padparadscha-sapphire-4.0300-cts-s12803-1-full.jpg,S12803,30920,4.03,"$7,672.46 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Very Slightly Included,Mixed Brilliant,Vivid,Ceylon (Sri Lanka),Heated,13.78,7.57,4.69,2243.831640058055
Padparadscha Sapphire - Pear 2.51 Ct. #S17281,https://www.thenaturalsapphirecompany.com/2.51ct-madagascar-pear-padparadscha-sapphire-s17281-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17281/image/certified-natural-untreated-ceylon(srilanka)-pear-pink-sapphire-2.5100-cts-s17281-1-full.jpg,S17281,31061,2.51,"$12,374.9 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,No Enhancement,11.43,6.69,4.62,2717.4978127734034
Padparadscha Sapphire - Cushion 4.02 Ct. #S17081,https://www.thenaturalsapphirecompany.com/4.02ct-madagascar-cushion-padparadscha-sapphire-s17081-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s17081/image/certified-natural-untreated-madagascar-cushion-padparadscha-sapphire-4.0200-cts-s17081-1-full.jpg,S17081,32401,4.02,"$8,059.95 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Cushion,Eye Clean,Mixed Brilliant,Intense,Madagascar,No Enhancement,9.69,8.81,4.67,3343.7564499484006
Padparadscha Sapphire - Oval 4.41 Ct. #S13431,https://www.thenaturalsapphirecompany.com/4.41ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s13431-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s13431/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-4.4100-cts-s13431-1-full.jpg,S13431,32744,4.41,"$7,424.94 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,10.57,8.92,5.85,3097.824030274361
Padparadscha Sapphire - Pear 5.25 Ct. #S14312,https://www.thenaturalsapphirecompany.com/5.25ct-madagascar-pear-padparadscha-sapphire-s14312-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14312/image/certified-natural-untreated-ceylon(srilanka)-pear-padparadscha-sapphire-5.2500-cts-s14312-1-full.jpg,S14312,32918,5.25,"$6,270.1 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Eye Clean,Mixed Brilliant,Medium,Madagascar,No Enhancement,13.58,9.18,5.51,2424.0058910162
Padparadscha Sapphire - Pear 5.08 Ct. #S14654,https://www.thenaturalsapphirecompany.com/5.08ct-madagascar-pear-padparadscha-sapphire-s14654-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14654/image/certified-natural-ceylon(srilanka)-pear-padparadscha-sapphire-5.0800-cts-s14654-1-full.jpg,S14654,38189,5.08,"$7,517.52 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Pear,Very Slightly Included,Mixed Brilliant,Intense,Madagascar,Heated,14.73,8.77,4.79,2592.6001357773252
Padparadscha Sapphire - Oval 3.34 Ct. #S12596,https://www.thenaturalsapphirecompany.com/3.34ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s12596-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12596/image/certified-natural-untreated-ceylon(srilanka)-oval-padparadscha-sapphire-3.3400-cts-s12596-1-full.jpg,S12596,38828,3.34,"$11,625.15 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Very Slightly Included,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),No Enhancement,10.14,7.59,5.15,3829.1913214990136
Padparadscha Sapphire - Oval 6.07 Ct. #S8367,https://www.thenaturalsapphirecompany.com/6.07ct-madagascar-oval-padparadscha-sapphire-s8367-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s8367/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-6.0700-cts-s8367-1-full.jpg,S8367,42338,6.07,"$6,974.96 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Vivid,Madagascar,Heated,12.49,9.23,5.65,3389.751801441153
Padparadscha Sapphire - Round 6.18 Ct. #S12763,https://www.thenaturalsapphirecompany.com/6.18ct-ceylon-sri-lanka-round-padparadscha-sapphire-s12763-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s12763/image/certified-natural-ceylon(srilanka)-round-padparadscha-sapphire-6.1800-cts-s12763-1-full.jpg,S12763,43106,6.18,"$6,975.08 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Round,Eye Clean,Mixed Brilliant,Medium,Ceylon (Sri Lanka),Heated,10.8,10.74,6.73,3991.296296296296
Padparadscha Sapphire - Oval 5.11 Ct. #S14210,https://www.thenaturalsapphirecompany.com/5.11ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s14210-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s14210/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-5.1100-cts-s14210-1-full.jpg,S14210,43563,5.11,"$8,525.05 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Medium Intense,Ceylon (Sri Lanka),Heated,10.4,8.54,6.1,4188.75
Padparadscha Sapphire - Oval 7.32 Ct. #S8610,https://www.thenaturalsapphirecompany.com/7.32ct-ceylon-sri-lanka-oval-padparadscha-sapphire-s8610-/,https://image.thenaturalsapphirecompany.com/nsc/sapphire/s8610/image/certified-natural-ceylon(srilanka)-oval-padparadscha-sapphire-7.3200-cts-s8610-1-full.jpg,S8610,43682,7.32,"$5,967.49 per Ct.",Padparadscha (Pinkish-Orange / Orangish-Pink),Oval,Eye Clean,Mixed Brilliant,Vivid,Ceylon (Sri Lanka),Heated,11.55,9.78,7.64,3781.991341991342
